KEY;PARENT_KEY;ROOT_KEY;TO Stop Key;Successor;Stage Type;Stage Category;Error on Node Instance;Decimal Value;Duration;Means of Transport;Transportation Mode;Transportation Mode Category;Not Relevant for Planning;Relevant for ADR DG Exemption;No ADR Exemption;Planning Block;Execution Block;Predecessor Doc. Block;Predecessor Doc. Block;Shipping Type;MTr from Transportation Proposal;Carrier Party BP GUID;Carrier;SCAC;Airline Code;AWB Prefix;Transportation Mode;Transportation Mode Category;Preferred Equipment Group;Preferred Equipment Type;Plan. and Exec. Org.;Plan. and Exec. Group;Agrmt Prtnr Function;Role Code of Other Agreement Party;Voyage;Airline Code/Flight Number;Vessel;IMO Ship Identification Number;Country/Region Key;Schedule Key;Aircraft Type;Flight Number;Space Allocation Action Code;Space Allocation Advice Code;Origin of Entry;Allotment ID;Successor Category of Stop;Order Relationship;Person Responsible;Planning Status;Organization Interaction Status;Org. Interaction Requested By;Rejection Reason Code;Customs Activity;Business Partner;Invoicing Carrier;SCAC;Stage Invoicing Carrier Level;Agreement;Agreement Item No.;NodeID;NodeID;Bill-To Party;Bill-To Party;External Reference Number;Company Code Paying the Trp. Service;Company Org. Paying the Trp. Service;External Planning Relevance;Maximum Utilization;Maximum Utilization;Maximum Utilization;Maximum Utilization;Maximum Utilization;Driver Assignment Status;Calculated CO₂ Emissions;Calculated CO₂ Emissions UoM;Allocation Method for CO₂ Emissions;Dummy function in length 1;Lenkzeitpause;Data Aging Filter,
005056AB7BFC1FD0AFF7D6AD28AF1A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28AEDA14;005056AB7BFC1FD0AFF7D6AD28AEFA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28AF3A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28AE7A14;005056AB7BFC1FD0AFF7D6AD28AEDA14;20;;;;3.347.754;00:02;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;82.16;30.75;82.16;0;0;N;1.879.763.871;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28AF9A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28AF5A14;005056AB7BFC1FD0AFF7D6AD28AF7A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28AFBA14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28AEFA14;005056AB7BFC1FD0AFF7D6AD28AF5A14;30;;;;0.411470;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;77.54;29.56;77.54;0;0;N;0.23006316375;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B01A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28AFDA14;005056AB7BFC1FD0AFF7D6AD28AFFA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B03A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28AF7A14;005056AB7BFC1FD0AFF7D6AD28AFDA14;40;;;;1.394.765;00:01;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;68.77;27.50;68.77;0;0;N;0.774094575;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B09A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B05A14;005056AB7BFC1FD0AFF7D6AD28B07A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B0BA14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28AFFA14;005056AB7BFC1FD0AFF7D6AD28B05A14;50;;;;2.390.995;00:02;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;63.70;25.94;63.70;0;0;N;1.319.530.365.625;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B11A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B0DA14;005056AB7BFC1FD0AFF7D6AD28B0FA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B13A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B07A14;005056AB7BFC1FD0AFF7D6AD28B0DA14;60;;;;2.045.544;00:01;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;59.08;24.67;59.08;0;0;N;1.123.685.504;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B19A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B15A14;005056AB7BFC1FD0AFF7D6AD28B17A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B1BA14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B0FA14;005056AB7BFC1FD0AFF7D6AD28B15A14;70;;;;7.713.416;00:06;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;52.16;22.13;52.16;0;0;N;4.198.026.658;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B21A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B1DA14;005056AB7BFC1FD0AFF7D6AD28B1FA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B23A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B17A14;005056AB7BFC1FD0AFF7D6AD28B1DA14;80;;;;12.096.893;00:10;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;48.93;20. Okt;48.93;0;0;N;653.484.240.604.167;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B29A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B25A14;005056AB7BFC1FD0AFF7D6AD28B27A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B2BA14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B1FA14;005056AB7BFC1FD0AFF7D6AD28B25A14;90;;;;1.620.693;00:01;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;42.00;18.77;42.00;0;0;N;0.871190016375;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B31A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B2DA14;005056AB7BFC1FD0AFF7D6AD28B2FA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B33A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B27A14;005056AB7BFC1FD0AFF7D6AD28B2DA14;100;;;;0.271833;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;36.23;15.69;36.23;0;0;N;0.144445260375;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B39A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B35A14;005056AB7BFC1FD0AFF7D6AD28B37A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B3BA14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B2FA14;005056AB7BFC1FD0AFF7D6AD28B35A14;110;;;;1.192.771;00:01;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;32.08;14.48;32.08;0;0;N;0.63092616020833;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B41A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B3DA14;005056AB7BFC1FD0AFF7D6AD28B3FA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B43A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B37A14;005056AB7BFC1FD0AFF7D6AD28B3DA14;120;;;;2.351.578;00:02;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;29.54;Dez 58;29.54;0;0;N;123.497.037.966.667;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B49A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B45A14;005056AB7BFC1FD0AFF7D6AD28B47A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B4BA14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B3FA14;005056AB7BFC1FD0AFF7D6AD28B45A14;130;;;;2.700.453;00:02;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;22.39;Okt 60;22.39;0;0;N;1.407.498.607.375;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B51A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B4DA14;005056AB7BFC1FD0AFF7D6AD28B4FA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B53A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B47A14;005056AB7BFC1FD0AFF7D6AD28B4DA14;140;;;;0.989834;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;18.69;Sep 46;18.69;0;0;N;0.51364135983333;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B59A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B55A14;005056AB7BFC1FD0AFF7D6AD28B57A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B5BA14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B4FA14;005056AB7BFC1FD0AFF7D6AD28B55A14;150;;;;3.613.366;00:03;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;13.85;Jul 50;13.85;0;0;N;186.088.349;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B61A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B5DA14;005056AB7BFC1FD0AFF7D6AD28B5FA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B63A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B57A14;005056AB7BFC1FD0AFF7D6AD28B5DA14;160;;;;1.150.032;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;Aug 31;Mai 13;Aug 31;0;0;N;0.586803828;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B69A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B65A14;005056AB7BFC1FD0AFF7D6AD28B67A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B6BA14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B5FA14;005056AB7BFC1FD0AFF7D6AD28B65A14;170;;;;0.110016;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;Jun 69;Mrz 94;Jun 69;0;0;N;0.055874376;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B71A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B6DA14;005056AB7BFC1FD0AFF7D6AD28B6FA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B73A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B67A14;005056AB7BFC1FD0AFF7D6AD28B6DA14;180;;;;1.154.310;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;6.00;Mrz 25;6.00;0;0;N;0.584658015;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B79A14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B75A14;005056AB7BFC1FD0AFF7D6AD28B77A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B7BA14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B6FA14;005056AB7BFC1FD0AFF7D6AD28B75A14;190;;;;0.945429;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;Feb 54;0.83;Feb 54;0;0;N;0.474290215;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B7FA14;005056AB7BFC1FD0AFF7D6AD28ADFA14;005056AB7BFC1FD0AFF7D6AD28B77A14;005056AB7BFC1FD0AFF7D6AD28B7DA14;200;;;;11.032.528;00:09;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;5.516.264;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B8BA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28B87A14;005056AB7BFC1FD0AFF7D6AD28B89A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B8DA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28B85A14;005056AB7BFC1FD0AFF7D6AD28B87A14;10;;;;11.142.142;00:09;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;78.01;30. Aug;78.01;0;0;N;624.145.654.366.667;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B93A14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28B8FA14;005056AB7BFC1FD0AFF7D6AD28B91A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B95A14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28B89A14;005056AB7BFC1FD0AFF7D6AD28B8FA14;20;;;;0.758829;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;73.85;28.00;73.85;0;0;N;0.421908924;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28B9BA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28B97A14;005056AB7BFC1FD0AFF7D6AD28B99A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28B9DA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28B91A14;005056AB7BFC1FD0AFF7D6AD28B97A14;30;;;;3.852.011;00:03;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;71.31;26.81;71.31;0;0;N;2.132.569.589.875;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28BA3A14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28B9FA14;005056AB7BFC1FD0AFF7D6AD28BA1A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28BA5A14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28B99A14;005056AB7BFC1FD0AFF7D6AD28B9FA14;40;;;;0.396547;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;70.85;26. Aug;70.85;0;0;N;0.21896003516667;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28BABA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BA7A14;005056AB7BFC1FD0AFF7D6AD28BA9A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28BADA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BA1A14;005056AB7BFC1FD0AFF7D6AD28BA7A14;50;;;;0.454229;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;68.77;25.92;68.77;0;0;N;0.25065870316667;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28BB3A14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BAFA14;005056AB7BFC1FD0AFF7D6AD28BB1A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28BB5A14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BA9A14;005056AB7BFC1FD0AFF7D6AD28BAFA14;60;;;;0.393544;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;65.77;24.31;65.77;0;0;N;0.215908077;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28BBBA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BB7A14;005056AB7BFC1FD0AFF7D6AD28BB9A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28BBDA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BB1A14;005056AB7BFC1FD0AFF7D6AD28BB7A14;70;;;;0.384133;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;63.47;22.92;63.47;0;0;N;0.20967259583333;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28BC3A14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BBFA14;005056AB7BFC1FD0AFF7D6AD28BC1A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28BC5A14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BB9A14;005056AB7BFC1FD0AFF7D6AD28BBFA14;80;;;;0.399962;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;58.39;21. Aug;58.39;0;0;N;0.21684606433333;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28BCBA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BC7A14;005056AB7BFC1FD0AFF7D6AD28BC9A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28BCDA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BC1A14;005056AB7BFC1FD0AFF7D6AD28BC7A14;90;;;;1.101.998;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;49.39;18.19;49.39;0;0;N;0.59108417725;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28BD3A14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BCFA14;005056AB7BFC1FD0AFF7D6AD28BD1A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28BD5A14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BC9A14;005056AB7BFC1FD0AFF7D6AD28BCFA14;100;;;;0.927915;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;47.08;17. Jun;47.08;0;0;N;0.495622599375;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28BDBA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BD7A14;005056AB7BFC1FD0AFF7D6AD28BD9A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28BDDA14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BD1A14;005056AB7BFC1FD0AFF7D6AD28BD7A14;110;;;;0.389020;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;41.54;15.98;41.54;0;0;N;0.20694243083333;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28BE3A14;005056AB7BFC1FD0AFF7D6AD28B81A14;005056AB7BFC1FD0AFF7D6AD28BDFA14;005056AB7BFC1FD0AFF7D6AD28BE1A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
