"NodeID";"NodeID";"NodeID";"TO Stop Key";"Successor";"Stage Type";"Stage Category";"Error on Node Instance";"Decimal Value";"Duration";"Means of Transport";"Transportation Mode";"Transportation Mode Category";"Not Relevant for Planning";"Relevant for ADR DG Exemption";"No ADR Exemption";"Planning Block";"Execution Block";"Predecessor Doc. Block";"Predecessor Doc. Block";"Shipping Type";"MTr from Transportation Proposal";"Carrier Party BP GUID";"Carrier";"SCAC";"Airline Code";"AWB Prefix";"Transportation Mode";"Transportation Mode Category";"Preferred Equipment Group";"Preferred Equipment Type";"Plan. and Exec. Org.";"Plan. and Exec. Group";"Agrmt Prtnr Function";"Role Code of Other Agreement Party";"Voyage";"Airline Code/Flight Number";"Vessel";"IMO Ship Identification Number";"Country/Region Key";"Schedule Key";"Aircraft Type";"Flight Number";"Space Allocation Action Code";"Space Allocation Advice Code";"Origin of Entry";"Allotment ID";"Successor Category of Stop";"Order Relationship";"Person Responsible";"Planning Status";"Organization Interaction Status";"Org. Interaction Requested By";"Rejection Reason Code";"Customs Activity";"Business Partner";"Invoicing Carrier";"SCAC";"Stage Invoicing Carrier Level";"Agreement";"Agreement Item No.";"NodeID";"NodeID";"Bill-To Party";"Bill-To Party";"External Reference Number";"Company Code Paying the Trp. Service";"Company Org. Paying the Trp. Service";"External Planning Relevance";"Maximum Utilization";"Maximum Utilization";"Maximum Utilization";"Maximum Utilization";"Maximum Utilization";"Driver Assignment Status";"Calculated CO₂ Emissions";"Calculated CO₂ Emissions UoM";"Allocation Method for CO₂ Emissions";"Dummy function in length 1";"Lenkzeitpause";"Data Aging Filter";
"005056AB7BFC1FD0AFCFBD935FB75A14";"005056AB7BFC1FD0AFCFBD935FB11A14";"005056AB7BFC1FD0AFCFBD935FB69A14";"005056AB7BFC1FD0AFCFBD935FB6FA14";"120";"";"";"";"0.113036";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"57.00";"16.75";"57.00";"0";"0";"N";"0.02487386926316";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FB7BA14";"005056AB7BFC1FD0AFCFBD935FB11A14";"005056AB7BFC1FD0AFCFBD935FB77A14";"005056AB7BFC1FD0AFCFBD935FB79A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FB7DA14";"005056AB7BFC1FD0AFCFBD935FB11A14";"005056AB7BFC1FD0AFCFBD935FB71A14";"005056AB7BFC1FD0AFCFBD935FB77A14";"130";"";"";"";"0.078420";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"41.00";"10.18";"41.00";"0";"0";"N";"0.01694697473684";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FB83A14";"005056AB7BFC1FD0AFCFBD935FB11A14";"005056AB7BFC1FD0AFCFBD935FB7FA14";"005056AB7BFC1FD0AFCFBD935FB81A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FB85A14";"005056AB7BFC1FD0AFCFBD935FB11A14";"005056AB7BFC1FD0AFCFBD935FB79A14";"005056AB7BFC1FD0AFCFBD935FB7FA14";"140";"";"";"";"0.155597";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"14.00";"2.46";"14.00";"0";"0";"N";"0.03290467084211";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FB89A14";"005056AB7BFC1FD0AFCFBD935FB11A14";"005056AB7BFC1FD0AFCFBD935FB81A14";"005056AB7BFC1FD0AFCFBD935FB87A14";"150";"";"";"";"1.122172";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0.23565612";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FB95A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FB91A14";"005056AB7BFC1FD0AFCFBD935FB93A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FB97A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FB8FA14";"005056AB7BFC1FD0AFCFBD935FB91A14";"10";"";"";"";"12.883747";"0:08";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"260.00";"91.58";"260.00";"0";"0";"N";"3.41351486305263";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FB9DA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FB99A14";"005056AB7BFC1FD0AFCFBD935FB9BA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FB9FA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FB93A14";"005056AB7BFC1FD0AFCFBD935FB99A14";"20";"";"";"";"0.577200";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"256.00";"87.98";"256.00";"0";"0";"N";"0.15168208421053";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBA5A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBA1A14";"005056AB7BFC1FD0AFCFBD935FBA3A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBA7A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FB9BA14";"005056AB7BFC1FD0AFCFBD935FBA1A14";"30";"";"";"";"0.394305";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"237.00";"82.19";"237.00";"0";"0";"N";"0.10224951236842";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBADA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBA9A14";"005056AB7BFC1FD0AFCFBD935FBABA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBAFA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBA3A14";"005056AB7BFC1FD0AFCFBD935FBA9A14";"40";"";"";"";"1.998866";"0:01";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"206.00";"72.63";"206.00";"0";"0";"N";"0.50687033621053";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBB5A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBB1A14";"005056AB7BFC1FD0AFCFBD935FBB3A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBB7A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBABA14";"005056AB7BFC1FD0AFCFBD935FBB1A14";"50";"";"";"";"0.106134";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"172.00";"63.07";"172.00";"0";"0";"N";"0.026304474";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBBDA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBB9A14";"005056AB7BFC1FD0AFCFBD935FBBBA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBBFA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBB3A14";"005056AB7BFC1FD0AFCFBD935FBB9A14";"60";"";"";"";"3.412462";"0:02";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"157.00";"53.42";"157.00";"0";"0";"N";"0.82599540726316";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBC5A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBC1A14";"005056AB7BFC1FD0AFCFBD935FBC3A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBC7A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBBBA14";"005056AB7BFC1FD0AFCFBD935FBC1A14";"70";"";"";"";"0.655465";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"124.00";"40.70";"124.00";"0";"0";"N";"0.15365479526316";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBCDA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBC9A14";"005056AB7BFC1FD0AFCFBD935FBCBA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBCFA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBC3A14";"005056AB7BFC1FD0AFCFBD935FBC9A14";"80";"";"";"";"3.741672";"0:02";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"115.00";"38.16";"115.00";"0";"0";"N";"0.87141571578947";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBD5A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBD1A14";"005056AB7BFC1FD0AFCFBD935FBD3A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBD7A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBCBA14";"005056AB7BFC1FD0AFCFBD935FBD1A14";"90";"";"";"";"0.240520";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"83.00";"32.46";"83.00";"0";"0";"N";"0.05519301052632";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBDDA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBD9A14";"005056AB7BFC1FD0AFCFBD935FBDBA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBDFA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBD3A14";"005056AB7BFC1FD0AFCFBD935FBD9A14";"100";"";"";"";"0.681682";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"68.00";"23.60";"68.00";"0";"0";"N";"0.152804402";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBE5A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBE1A14";"005056AB7BFC1FD0AFCFBD935FBE3A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBE7A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBDBA14";"005056AB7BFC1FD0AFCFBD935FBE1A14";"110";"";"";"";"0.282778";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"38.00";"15.44";"38.00";"0";"0";"N";"0.06200279726316";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBEDA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBE9A14";"005056AB7BFC1FD0AFCFBD935FBEBA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBEFA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBE3A14";"005056AB7BFC1FD0AFCFBD935FBE9A14";"120";"";"";"";"0.749666";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"34.00";"11.84";"34.00";"0";"0";"N";"0.16275643421053";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBF5A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBF1A14";"005056AB7BFC1FD0AFCFBD935FBF3A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBF7A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBEBA14";"005056AB7BFC1FD0AFCFBD935FBF1A14";"130";"";"";"";"2.559360";"0:01";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"10.00";"3.16";"10.00";"0";"0";"N";"0.54231491368421";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBFDA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBF9A14";"005056AB7BFC1FD0AFCFBD935FBFBA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FBFFA14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBF3A14";"005056AB7BFC1FD0AFCFBD935FBF9A14";"140";"";"";"";"1.251725";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"3.00";"0.88";"3.00";"0";"0";"N";"0.26352105263158";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FC03A14";"005056AB7BFC1FD0AFCFBD935FB8BA14";"005056AB7BFC1FD0AFCFBD935FBFBA14";"005056AB7BFC1FD0AFCFBD935FC01A14";"150";"";"";"";"11.808668";"0:07";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"2.47982028";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FC0FA14";"005056AB7BFC1FD0AFCFBD935FC05A14";"005056AB7BFC1FD0AFCFBD935FC0BA14";"005056AB7BFC1FD0AFCFBD935FC0DA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FC11A14";"005056AB7BFC1FD0AFCFBD935FC05A14";"005056AB7BFC1FD0AFCFBD935FC09A14";"005056AB7BFC1FD0AFCFBD935FC0BA14";"10";"";"";"";"31.615754";"0:21";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"254.00";"96.05";"254.00";"0";"0";"N";"8.46137416263158";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FC17A14";"005056AB7BFC1FD0AFCFBD935FC05A14";"005056AB7BFC1FD0AFCFBD935FC13A14";"005056AB7BFC1FD0AFCFBD935FC15A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FC19A14";"005056AB7BFC1FD0AFCFBD935FC05A14";"005056AB7BFC1FD0AFCFBD935FC0DA14";"005056AB7BFC1FD0AFCFBD935FC13A14";"20";"";"";"";"3.019452";"0:02";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"243.00";"87.46";"243.00";"0";"0";"N";"0.79252669073684";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935FC1FA14";"005056AB7BFC1FD0AFCFBD935FC05A14";"005056AB7BFC1FD0AFCFBD935FC1BA14";"005056AB7BFC1FD0AFCFBD935FC1DA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
