"NodeID";"NodeID";"Stop";"Stop Category";"Location";"Location";"UN Location Code";"IATA: Location";"Location";"TO Stop Key";"Stop with Sub-Stops";"Type of Substop";"Error on Node Instance";"Acceptable Start at Stop";"Requested Start at Stop";"Requested End at Stop";"Acceptable End at Stop";"Origin of Entry";"Transportation Planning Date";"Role of the Stop";"Stop Origin";"Stop Position in Transp. Stop Sequence";"Current Stop of Execution";"Automatic Planning";"Timestamp for Stop Selection";"Appointment Start Date/Time";"Appointment End Date/Time";"Confirmed Start";"Confirmed End";"Preparation Start Date/Time at Stop";"Preparation End Date/Time at Stop";"Finalization Start Date/Time at Stop";"Finalization End Date/Time at Stop";"Calculation Base for PU/Deliv. Windows";"Fixing of Stops";"Handling Execution Status at Stop Level";"Aggregated Loading/Unloading Start";"Aggregated Loading/Unloading End";"Aggregated Coupling/Uncoupling Start";"Aggregated Coupling/Uncoupling End";"Cargo Cut-Off Date/Time";"Document Cut-Off Date/Time";"Cust. Doc. Cut-Off Date/Time";"DG Doc. Cut-Off Date/Time";"Origin of Entry";"VGM Cut-Off Date/Time Given by Carrier";"Port of Entry";"Port of Exit";"EWM Integration Relevance";"Transm.-to-EWM Status on Stop Level";"Unload/Load Plan Status on Stop Level";"Next Warehouse-Relevant Stop";"Loading/Unloading Point";"Loading/Unloading Point UUID";"Stop Relevance for Advanced SR";"Stop Origin";"Warehouse Category";"Warehouse Number";"Warehouse Door";"Warehouse Door Status";"Execution Block";"Predecessor Doc. Block";"TO Stop Key";"TO Item Key";"Transportation Planning Date";"Transportation Planning Date";"Duration";"Integer Value";"Key of Handling Resource";"Capacity Consumption";"Stop Assignment Category";"Multi-Stop Assignment";"Location Key in Voyage";"Schedule Reference Information";"Referenced Data Status";"Departure Key in FO Schedule";"Schedule Location Key";"Referenced Data Status";"Schedule Key";"TR Stop";"Acceptable Start at Stop";"Requested Start at Stop";"Requested End at Stop";"Acceptable End at Stop";"PUDL Window Rule";"Dummy function in length 1";"Transportation Zone";"Boolean";"Stop Typ";"Home Location";"Data Aging Filter";
"005056AB7BFC1FD0AFCFBD935FA3DA14";"005056AB7BFC1FD0AFCFBD935FA05A14";"150";"O";"1024";"1024";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104741";"";"";"I";"";"";"20251110104741";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA43A14";"005056AB7BFC1FD0AFCFBD935FA05A14";"160";"I";"742";"742";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104748";"";"";"I";"";"";"20251110104748";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110104748";"20251110104748";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA45A14";"005056AB7BFC1FD0AFCFBD935FA05A14";"170";"O";"742";"742";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104748";"";"";"I";"";"";"20251110104748";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA4BA14";"005056AB7BFC1FD0AFCFBD935FA05A14";"180";"I";"859";"859";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104803";"";"";"I";"";"";"20251110104803";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110104803";"20251110104803";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA4DA14";"005056AB7BFC1FD0AFCFBD935FA05A14";"190";"O";"859";"859";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104803";"";"";"I";"";"";"20251110104803";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA53A14";"005056AB7BFC1FD0AFCFBD935FA05A14";"210";"I";"1006";"1006";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104808";"";"";"I";"";"";"20251110104808";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110104808";"20251110104808";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA55A14";"005056AB7BFC1FD0AFCFBD935FA05A14";"200";"O";"1006";"1006";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104808";"";"";"I";"";"";"20251110104808";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA5BA14";"005056AB7BFC1FD0AFCFBD935FA05A14";"220";"I";"751";"751";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104824";"";"";"I";"";"";"20251110104824";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110104824";"20251110104824";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA5DA14";"005056AB7BFC1FD0AFCFBD935FA05A14";"230";"O";"751";"751";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104824";"";"";"I";"";"";"20251110104824";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA63A14";"005056AB7BFC1FD0AFCFBD935FA05A14";"240";"I";"1025";"1025";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104839";"";"";"I";"";"";"20251110104839";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110104839";"20251110104839";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA65A14";"005056AB7BFC1FD0AFCFBD935FA05A14";"250";"O";"1025";"1025";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104839";"";"";"I";"";"";"20251110104839";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA6BA14";"005056AB7BFC1FD0AFCFBD935FA05A14";"260";"I";"638";"638";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104850";"";"";"I";"";"";"20251110104850";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110104850";"20251110104850";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA6DA14";"005056AB7BFC1FD0AFCFBD935FA05A14";"270";"O";"638";"638";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104850";"";"";"I";"";"";"20251110104850";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA73A14";"005056AB7BFC1FD0AFCFBD935FA05A14";"280";"I";"963";"963";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104859";"";"";"I";"";"";"20251110104859";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110104859";"20251110104859";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA75A14";"005056AB7BFC1FD0AFCFBD935FA05A14";"290";"O";"963";"963";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104859";"";"";"I";"";"";"20251110104859";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA7BA14";"005056AB7BFC1FD0AFCFBD935FA05A14";"300";"I";"790";"790";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104917";"";"";"I";"";"";"20251110104917";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110104917";"20251110104917";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA7DA14";"005056AB7BFC1FD0AFCFBD935FA05A14";"310";"O";"790";"790";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104917";"";"";"I";"";"";"20251110104917";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA83A14";"005056AB7BFC1FD0AFCFBD935FA05A14";"320";"I";"820";"820";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104937";"";"";"I";"";"";"20251110104937";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110104937";"20251110104937";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA85A14";"005056AB7BFC1FD0AFCFBD935FA05A14";"330";"O";"820";"820";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104937";"";"";"I";"";"";"20251110104937";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA8BA14";"005056AB7BFC1FD0AFCFBD935FA05A14";"340";"I";"669";"669";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104952";"";"";"I";"";"";"20251110104952";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110104952";"20251110104952";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA8DA14";"005056AB7BFC1FD0AFCFBD935FA05A14";"350";"O";"669";"669";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110104952";"";"";"I";"";"";"20251110104952";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA93A14";"005056AB7BFC1FD0AFCFBD935FA05A14";"360";"I";"SP_HBAB";"SP_HBAB";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110111228";"";"";"L";"";"";"20251110111228";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA9BA14";"005056AB7BFC1FD0AFCFBD935FA97A14";"10";"O";"SP_HBAB";"SP_HBAB";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093047";"";"";"F";"N";"";"20251110093047";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110093047";"20251110093047";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"L";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA9DA14";"005056AB7BFC1FD0AFCFBD935FA97A14";"30";"I";"720";"720";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093344";"";"";"I";"";"";"20251110093344";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110093344";"20251110093344";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"U";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FA9FA14";"005056AB7BFC1FD0AFCFBD935FA97A14";"20";"O";"720";"720";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093344";"";"";"I";"";"";"20251110093344";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FAA5A14";"005056AB7BFC1FD0AFCFBD935FA97A14";"40";"I";"1044";"1044";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093409";"";"";"I";"";"";"20251110093409";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110093409";"20251110093409";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FAA7A14";"005056AB7BFC1FD0AFCFBD935FA97A14";"50";"O";"1044";"1044";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093409";"";"";"I";"";"";"20251110093409";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FAADA14";"005056AB7BFC1FD0AFCFBD935FA97A14";"60";"I";"958";"958";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093438";"";"";"I";"";"";"20251110093438";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110093438";"20251110093438";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FAAFA14";"005056AB7BFC1FD0AFCFBD935FA97A14";"70";"O";"958";"958";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093438";"";"";"I";"";"";"20251110093438";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FAB5A14";"005056AB7BFC1FD0AFCFBD935FA97A14";"80";"I";"556";"556";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093512";"";"";"I";"";"";"20251110093512";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110093512";"20251110093512";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FAB7A14";"005056AB7BFC1FD0AFCFBD935FA97A14";"90";"O";"556";"556";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093512";"";"";"I";"";"";"20251110093512";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FABDA14";"005056AB7BFC1FD0AFCFBD935FA97A14";"100";"I";"521";"521";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093530";"";"";"I";"";"";"20251110093530";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110093530";"20251110093530";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FABFA14";"005056AB7BFC1FD0AFCFBD935FA97A14";"110";"O";"521";"521";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093530";"";"";"I";"";"";"20251110093530";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FAC5A14";"005056AB7BFC1FD0AFCFBD935FA97A14";"120";"I";"981";"981";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093713";"";"";"I";"";"";"20251110093713";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110093713";"20251110093713";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FAC7A14";"005056AB7BFC1FD0AFCFBD935FA97A14";"130";"O";"981";"981";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093713";"";"";"I";"";"";"20251110093713";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935FACDA14";"005056AB7BFC1FD0AFCFBD935FA97A14";"140";"I";"606";"606";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110093720";"";"";"I";"";"";"20251110093720";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110093720";"20251110093720";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
